Wall time,Step,Value
1738680912.4172072,520,-0.6305398941040039
1738680990.0508502,523,-0.6259318590164185
1738681170.4104323,530,-0.6180980205535889
1738681247.9517026,533,-0.6257673501968384
1738681273.6913626,534,-0.6041009426116943
1738681325.3201349,536,-0.5972638130187988
1738681351.0771925,537,-0.6108729243278503
1738681376.8806937,538,-0.6339091658592224
1738681402.6518562,539,-0.6227635145187378
1738681428.5055773,540,-0.6019707322120667
1738681479.9319348,542,-0.5950485467910767
1738681505.6391888,543,-0.622048020362854
1738681531.511654,544,-0.613994836807251
1738681583.2761068,546,-0.63016676902771
1738681609.1433244,547,-0.6136917471885681
1738681686.2650132,550,-0.6261807680130005
1738681737.8880363,552,-0.6368191242218018
1738681789.385391,554,-0.6198481321334839
1738681815.2222836,555,-0.6347091794013977
1738681840.941385,556,-0.6230155229568481
1738681995.6760216,562,-0.6098008155822754
1738682021.3743093,563,-0.6074149012565613
1738682047.1829078,564,-0.6167742609977722
1738682150.2838216,568,-0.5936462879180908
1738682227.4367523,571,-0.5928940773010254
1738682278.8754463,573,-0.6256504654884338
1738682356.156327,576,-0.6369894742965698
1738682459.7521968,580,-0.6306948661804199
1738682562.6934314,584,-0.6441695690155029
1738682588.3798902,585,-0.6075515747070312
1738682614.033568,586,-0.619727611541748
1738682665.464184,588,-0.6080463528633118
1738682717.1489475,590,-0.6016625165939331
1738682742.9047067,591,-0.5985820293426514
1738682768.6351717,592,-0.6206664443016052
1738682819.8520505,594,-0.6328730583190918
1738682871.7114904,596,-0.640749454498291
1738682897.4372528,597,-0.6220371127128601
1738682923.082395,598,-0.6167733669281006
1738682949.0448928,599,-0.6173876523971558
1738683000.5385404,601,-0.6355046629905701
1738683026.0327604,602,-0.6097692251205444
1738683051.6851485,603,-0.6363176703453064
1738683103.1800017,605,-0.5911199450492859
1738683180.512736,608,-0.6272658109664917
1738683231.8748422,610,-0.6057583093643188
1738683308.634896,613,-0.6526699066162109
1738683334.3774009,614,-0.6157016754150391
1738683385.9679816,616,-0.5968974828720093
1738683437.5681393,618,-0.6038506031036377
1738683489.2003362,620,-0.6135127544403076
1738683540.5890467,622,-0.6021405458450317
1738683566.065329,623,-0.6064104437828064
1738683643.2106192,626,-0.6226770877838135
1738683694.642463,628,-0.5958559513092041
1738683720.4628794,629,-0.6286560297012329
1738683823.271643,633,-0.5955806970596313
1738683874.836459,635,-0.6064023971557617
1738683926.2331855,637,-0.6158355474472046
1738684003.2848454,640,-0.6291332244873047
1738684029.0848684,641,-0.619682788848877
1738684054.765578,642,-0.6048426628112793
